NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,smiles_std,scaffold,split,smiles_for_qm,xtb_gap_eV,xtb_Etot_Ha
0,0,0,0,0,0,0,0,0,0,0,0,TOX29135,CC[n+]1ccccc1.F[B-](F)(F)F,CC[n+]1ccccc1,c1cc[nH+]cc1,train,CC[n+]1ccccc1,0.623912595,-22.94512176
0,0,0,0,0,0,0,,0,0,0,0,TOX29138,CCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl,CCCCn1cc[n+](C)c1,c1c[nH+]c[nH]1,train,CCCCn1cc[n+](C)c1,0.2332558,-30.5420145
0,0,1,0,0,0,0,0,0,0,1,0,TOX21494,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,O=C(Nc1ccccc1)c1cccnc1Oc1ccccc1,train,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,2.608006261,-83.92667419
0,0,0,0,1,0,0,0,0,0,0,0,TOX21491,OCC=Cc1ccccc1,OCC=Cc1ccccc1,c1ccccc1,train,OCC=Cc1ccccc1,3.535325731,-28.37857456
0,0,0,0,0,0,0,0,0,0,0,0,TOX21490,C/C=C(\C)C(C)=O,CC=C(C)C(C)=O,,valid,CC=C(C)C(C)=O,2.980257484,-21.96869513
0,0,0,0,0,0,0,0,0,0,0,0,TOX21492,CCCC(CC)c1ccccc1,CCCC(CC)c1ccccc1,c1ccccc1,train,CCCC(CC)c1ccccc1,4.559336729,-34.86419416
,,,,,,,,,0,,,TOX26158,Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1,Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1,c1ccc(-n2cccc2)cc1,train,Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1,2.535810078,-52.73484723
0,0,0,0,0,0,0,0,0,0,0,0,TOX6564,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,,valid,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,3.90592834,-92.92148313
,,,,,,,0,,0,,,TOX26132,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O,c1ccncc1,train,O=P([O-])(O)C(O)(Cc1cccnc1)P(=O)([O-])O,0.022911615,-56.00786759
0,,0,,1,1,,,0,0,,1,TOX27949,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,c1ccc(Cc2ccccc2)cc1,train,Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,4.007497161,-61.05948532
0,0,0,0,0,0,0,0,0,0,0,0,TOX5963,CCCSC(=O)Cl,CCCSC(=O)Cl,,valid,CCCSC(=O)Cl,2.039424664,-23.97439047
0,0,0,0,,0,1,0,0,0,0,0,TOX26131,O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,c1ccc(CCc2ccccc2)cc1,train,O=C(O)C(Cc1cc(I)c(O)c(I)c1)c1ccccc1,3.492398717,-58.04508977
,,0,0,,0,0,0,0,0,0,0,TOX5967,CC(O)COC(C)(C)C,CC(O)COC(C)(C)C,,valid,CC(O)COC(C)(C)C,10.527173627026,-31.26871392
,,,0,,0,0,0,0,0,0,0,TOX5969,C1COC1,C1COC1,C1COC1,test,C1COC1,11.089196567072,-13.50648518
0,0,0,0,0,0,0,0,0,,0,0,TOX11626,CC(=O)/C=C/c1ccccc1,CC(=O)/C=C/c1ccccc1,c1ccccc1,train,CC(=O)/C=C/c1ccccc1,2.607398476,-30.52291454
0,0,0,0,0,0,0,0,0,0,0,0,TOX26560,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,,valid,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,4.742411317,-101.5533299
0,0,0,0,0,0,0,0,0,0,0,0,TOX26561,NCc1ccccc1Sc1ccccc1CO,NCc1ccccc1Sc1ccccc1CO,c1ccc(Sc2ccccc2)cc1,train,NCc1ccccc1Sc1ccccc1CO,2.818831595,-47.7990236
,,,,,,,0,,0,,,TOX26563,c1ccc(CNCCNCc2ccccc2)cc1,c1ccc(CNCCNCc2ccccc2)cc1,c1ccc(CNCCNCc2ccccc2)cc1,train,c1ccc(CNCCNCc2ccccc2)cc1,3.215773924,-50.25190207
0,0,0,0,0,0,0,,0,,0,0,TOX26564,CCCc1ccc(C(=O)O)cc1,CCCc1ccc(C(=O)O)cc1,c1ccccc1,train,CCCc1ccc(C(=O)O)cc1,3.46418314,-35.65749212
0,0,,0,0,0,1,0,0,0,0,0,TOX26565,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,c1ccc(-c2ccccc2)cc1,valid,O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1,3.225154352,-56.88731001
0,0,0,0,0,0,0,,0,,0,0,TOX26566,C=CCCCCCCCCC(=O)OC,C=CCCCCCCCCC(=O)OC,,valid,C=CCCCCCCCCC(=O)OC,3.88050645,-45.01933467
0,0,0,0,0,0,0,0,0,0,0,0,TOX26567,CC(=O)Oc1ccc(C)cc1,CC(=O)Oc1ccc(C)cc1,c1ccccc1,train,CC(=O)Oc1ccc(C)cc1,3.485367866,-32.49355686
0,0,0,0,0,0,,,0,,0,0,TOX26568,O=C([O-])c1nc(O)nc(O)n1,O=C([O-])c1nc(=O)[nH]c(=O)[nH]1,O=c1nc[nH]c(=O)[nH]1,train,O=C([O-])c1nc(=O)[nH]c(=O)[nH]1,2.153715863,-34.53050214
0,0,0,0,,0,0,0,0,0,0,0,TOX26569,[O-][n+]1cccc(CO)c1,[O-][n+]1cccc(CO)c1,c1cc[nH+]cc1,train,[O-][n+]1cccc(CO)c1,2.763195294,-27.38552334
0,0,0,0,0,0,0,0,0,0,,0,TOX3193,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,C1CCC(OC2CCCOC2)OC1,train,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,9.424469533,-81.60264082
0,0,0,0,0,0,0,0,0,0,0,0,TOX26130,CNc1c2c(nn1C)CCCC2,CNc1c2c(nn1C)CCCC2,c1[nH]nc2c1CCCC2,train,CNc1c2c(nn1C)CCCC2,4.095216814,-35.69129503
1,0,0,0,0,0,0,0,0,0,0,0,TOX3192,CC(O)C(=O)O,CC(O)C(=O)O,,valid,CC(O)C(=O)O,3.950946339,-21.66387568
0,0,,0,0,0,0,0,0,0,,0,TOX3195,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,c1ccc(-c2cncnn2)cc1,valid,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.700843663,-46.52206919
0,0,0,0,0,0,0,0,0,0,0,0,TOX21540,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,c1ccccc1,train,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,2.185458996,-46.85899462
0,0,0,,0,0,,1,0,1,,0,TOX3848,CCOCN(C(=O)CCl)c1c(C)cccc1CC,CCOCN(C(=O)CCl)c1c(C)cccc1CC,c1ccccc1,train,CCOCN(C(=O)CCl)c1c(C)cccc1CC,4.057507106,-55.7789942
,,0,,,0,1,,,,1,1,TOX3197,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCC(OC8CCCCO8)CO7)CO6)CO5)CC4CCC23)CO1,train,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@@]5(C)C(CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)[C@@H](O)C[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,3.243606234,-225.0569033
0,0,,0,0,0,,0,0,0,,0,TOX26305,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,O=C(C(C1=NCCc2ccccc21)c1ccccc1)N(CCc1ccccc1)CCc1ccccc1,train,COc1cc2c(cc1OC)C(C(C(=O)N(CCc1ccc(OC)c(OC)c1OC)CCc1ccc(OC)c(OC)c1OC)c1ccccc1)=NCC2,2.292039287,-154.6400292
0,0,1,0,0,0,0,,0,,0,0,TOX26306,COC(=O)C(CN)c1c[nH]c2ccc(OC)cc12,COC(=O)C(CN)c1c[nH]c2ccc(OC)cc12,c1ccc2[nH]ccc2c1,train,COC(=O)C(CN)c1c[nH]c2ccc(OC)cc12,2.79662137,-54.01939795
0,1,1,,0,,1,1,1,1,,1,TOX26307,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,c1ccc(Nc2ncnc3cnc(NC4CCNCC4)nc23)cc1,train,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,1.104719032,-78.0010458
0,0,,0,,0,0,0,0,0,0,0,TOX26300,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,O=C(Nc1ccccc1)c1ccccc1,train,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,2.514075546,-57.0175005
0,1,,,,1,,,1,,,1,TOX26308,OB(O)O[Hg]c1ccccc1,OB(O)[O][Hg][c]1ccccc1,c1ccccc1,train,OB(O)[O][Hg][c]1ccccc1,3.93010555,-30.64699879
0,0,0,0,0,0,0,0,0,0,0,0,TOX27680,CC(=O)c1sc(C)nc1C,CC(=O)c1sc(C)nc1C,c1cscn1,train,CC(=O)c1sc(C)nc1C,2.685285587,-29.80135401
0,0,0,0,0,0,0,0,0,0,0,0,TOX27681,CCC(=O)C(=O)CC,CCC(=O)C(=O)CC,,valid,CCC(=O)C(=O)CC,1.665669443,-26.03243954
0,,0,0,0,0,,,0,,0,,TOX28567,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,CC1(C)S[C@@H]2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,O=C(Cc1ccccc1)NC1C(=O)N2C(C(=O)OCOC(=O)C3CS(=O)(=O)C4CC(=O)N34)CSC12,train,CC1(C)S[C@@H]2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,1.644917264,-123.526148
0,0,0,0,1,0,0,,0,,,0,TOX25824,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,C1CCC(OC2OCCC2OC2CCCCO2)CC1,train,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,4.382912863,-135.0477836
0,0,0,0,1,0,0,0,0,0,0,0,TOX25825,CN[C@@H](C)[C@H](O)c1ccccc1,CN[C@@H](C)[C@H](O)c1ccccc1,c1ccccc1,train,CN[C@@H](C)[C@H](O)c1ccccc1,3.609010064,-36.01716121
0,0,0,0,,0,0,0,0,0,0,0,TOX1309,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,O=C1CN=C(c2ccccc2)c2ccccc2N1,train,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,2.471825193,-59.40537613
0,0,1,0,0,0,,1,0,0,1,0,TOX4159,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,O=C(Nc1ccno1)c1ccccc1,test,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,2.890018077,-72.84704087
0,0,1,0,0,0,0,0,0,0,0,0,TOX4154,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,CC(C)NC(=O)n1cc(O)n(-c2cc(Cl)cc(Cl)c2)c1=O,O=c1[nH]ccn1-c1ccccc1,train,CC(C)NC(=O)n1cc(O)n(-c2cc(Cl)cc(Cl)c2)c1=O,2.621718153,-64.5721337
,,,,,,,0,,0,,,TOX25820,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],CC1(C)S[C@@H]2C(NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2C1C(=O)[O-],O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,train,CC1(C)S[C@@H]2C(NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2C1C(=O)[O-],0.000818348,-77.82895736
0,0,0,1,,1,0,,0,,,,TOX1301,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,test,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2.861011892,-77.40337408
0,0,0,0,0,0,0,0,0,0,0,0,TOX1307,ClC=CCCl,ClC=CCCl,,valid,ClC=CCCl,4.243108793,-17.52672859
0,0,1,0,0,0,0,1,0,0,1,0,TOX1304,NCCS(=O)(=O)O,NCCS(=O)(=O)O,,valid,NCCS(=O)(=O)O,4.952676197,-26.17729079
0,0,0,0,0,0,0,0,0,0,0,0,TOX1305,O=c1[nH]c(=O)n(C2CCCO2)cc1F,O=c1[nH]c(=O)n(C2CCCO2)cc1F,O=c1ccn(C2CCCO2)c(=O)[nH]1,train,O=c1[nH]c(=O)n(C2CCCO2)cc1F,2.971259232,-44.51566534
0,0,,0,1,1,0,0,0,0,,0,TOX7633,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,O=C(CCc1ccccc1)OCC(COC(=O)CCc1ccccc1)(COC(=O)CCc1ccccc1)COC(=O)CCc1ccccc1,train,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,,
0,0,0,0,1,1,0,0,0,0,0,0,TOX7635,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,,valid,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,4.297668939,-65.85109171
0,0,0,0,0,0,0,0,0,0,,0,TOX681,CCCCCCCN,CCCCCCCN,,valid,CCCCCCCN,10.774121247118,-26.5669344
0,0,1,0,0,0,0,1,0,0,,0,TOX4487,Cc1cccc2sc(N)nc12,Cc1cccc2sc(N)nc12,c1ccc2scnc2c1,train,Cc1cccc2sc(N)nc12,3.271774324,-30.29693472
,0,1,0,0,0,0,0,0,0,1,0,TOX4484,COc1cccc2sc(N)nc12,COc1cccc2sc(N)nc12,c1ccc2scnc2c1,train,COc1cccc2sc(N)nc12,3.15029852,-34.35120888
0,0,1,,1,0,0,0,0,0,0,0,TOX4485,COc1ccc2nc(N)sc2c1,COc1ccc2nc(N)sc2c1,c1ccc2scnc2c1,train,COc1ccc2nc(N)sc2c1,3.111178904,-34.3542185
0,0,1,,1,0,0,,1,0,,0,TOX4481,CCOc1ccc2nc(N)sc2c1,CCOc1ccc2nc(N)sc2c1,c1ccc2scnc2c1,train,CCOc1ccc2nc(N)sc2c1,3.10178689,-37.51999197
0,0,0,0,1,1,0,0,0,0,0,0,TOX687,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,C1CCCCC1,train,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,5.50597609,-43.2299357
0,0,1,,,0,1,1,1,0,,0,TOX4488,Cc1ccc(O)c(N)c1,Cc1ccc(O)c(N)c1,c1ccccc1,train,Cc1ccc(O)c(N)c1,3.605262718,-26.54267158
0,0,1,0,0,0,0,1,0,0,,0,TOX4489,Cc1ccc(N)cc1O,Cc1ccc(N)cc1O,c1ccccc1,train,Cc1ccc(N)cc1O,3.736502762,-26.54315945
0,0,0,0,1,,0,0,0,0,0,0,TOX685,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,C1CCCCC1,train,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,5.184986854,-43.22646732
0,0,,,0,0,0,,0,0,1,0,TOX684,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl,C1CCCCC1,train,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl,5.260110973,-43.2293349
0,0,0,0,0,0,0,0,0,0,0,0,TOX21861,CCOP(O)OCC,CCO[PH](=O)OCC,,valid,CCO[PH](=O)OCC,7.300616325,-28.97081295
0,0,0,,0,0,0,0,0,0,,0,TOX24958,C[Si](C)(C)O[Si](O)(O)O,C[Si](C)(C)O[Si](O)(O)O,,valid,C[Si](C)(C)O[Si](O)(O)O,6.723396667,-32.45112216
0,0,0,0,0,0,0,0,0,0,0,0,TOX24953,OCCc1ccncc1,OCCc1ccncc1,c1ccncc1,train,OCCc1ccncc1,2.988319553,-26.5334709
0,0,0,0,,0,0,0,0,0,0,0,TOX24951,C=C(C)C(=O)OCCOP(=O)(O)O,C=C(C)C(=O)OCCOP(=O)(O)O,,valid,C=C(C)C(=O)OCCOP(=O)(O)O,3.511615356,-45.45859361
0,0,1,0,0,0,,,0,0,1,1,TOX24950,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,O=C(c1ccccc1)c1ccccc1,train,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,2.389151694,-61.34461589
,0,0,,,0,0,0,0,0,0,0,TOX24221,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,O=C(NC1CCc2ccccc21)C(CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,train,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,2.352659078,-131.9245247
0,0,,0,0,0,0,,0,0,1,0,TOX24223,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,O=C1C(CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,O=C1C(CCCc2ccccc2)C(c2ccccc2)N1c1ccccc1,train,O=C1C(CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,3.190222397,-86.6641205
0,0,0,0,,,0,,0,0,0,0,TOX6098,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,c1ccccc1,train,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,1.761723924,-42.4775593
0,0,0,0,0,0,0,0,0,0,0,0,TOX6091,FC(Cl)(Cl)C(F)(Cl)Cl,FC(Cl)(Cl)C(F)(Cl)Cl,,valid,FC(Cl)(Cl)C(F)(Cl)Cl,5.413513518,-31.91960924
0,1,0,,0,0,0,1,1,,,,TOX6097,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,c1ccccc1,train,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,1.899902818,-42.4807249
0,0,0,0,0,0,0,0,0,0,0,0,TOX2658,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,O=S1(=O)NC(CSCc2ccccc2)=Nc2ccccc21,train,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,1.66408634,-78.50006713
0,0,0,,0,1,0,0,0,0,1,0,TOX5689,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],c1ccccc1,train,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],1.73320563,-59.77961729
0,0,0,0,0,0,0,0,0,0,0,0,TOX5688,C1COCCN1,C1COCCN1,C1COCCN1,train,C1COCCN1,10.074525807459,-20.13056666
0,0,0,0,0,0,1,0,0,0,0,0,TOX5680,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,c1ccccc1,train,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,3.128418334,-61.74088263
0,0,0,0,0,0,0,,0,0,1,0,TOX2655,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,c1ccccc1,train,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,2.69306929,-138.8299036
,,,,,,,0,,0,,,TOX2657,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,c1ccc2c(c1)CCN1CCCCC21,train,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,2.305712297,-89.62132393
0,0,0,0,1,0,0,0,0,0,0,0,TOX6325,COc1ccc(NC(C)=O)cc1,COc1ccc(NC(C)=O)cc1,c1ccccc1,train,COc1ccc(NC(C)=O)cc1,3.39186489,-35.92068819
0,,0,0,0,0,0,0,0,0,0,0,TOX24445,BrCc1ccc(Br)cc1,BrCc1ccc(Br)cc1,c1ccccc1,train,BrCc1ccc(Br)cc1,3.677739893,-26.20261293
0,0,1,,,0,,0,0,0,,0,TOX25798,O=C(O)c1ccc2ccccc2c1O.OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1,train,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,3.257119768,-91.54055534
0,0,0,,0,0,0,0,0,0,,0,TOX25792,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1,train,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,2.705376891,-76.091071
